participant.id_in_session,participant.risky_urn5_color_code1,participant.risky_urn5_color_code2,participant.risky_urn2_color_code,participant.risky_urn5_num_color1,participant.risky_urn5_num_color2,participant.risky_urn2_num_color,participant.amb1_urn5_color_code1,participant.amb1_urn5_color_code2,participant.amb1_urn2_color_code,participant.amb1_urn5_num_color1,participant.amb1_urn5_num_color2,participant.amb1_urn2_num_color,participant.amb2_urn5_color_code1,participant.amb2_urn5_color_code2,participant.amb2_urn2_color_code,participant.amb2_urn5_num_color1,participant.amb2_urn5_num_color2,participant.amb2_urn2_num_color,session.config.numballs,randomization.1.player.order1,randomization.1.player.order2,randomization.1.player.risk_order,randomization.1.player.ambiguity_order,randomization.1.player.amb1_urn5_colorevent1,randomization.1.player.amb1_urn5_colorevent2,randomization.1.player.amb1_urn2_colorevent,randomization.1.player.risky_urn5_colorevent1,randomization.1.player.risky_urn5_colorevent2,randomization.1.player.risky_urn2_colorevent,randomization.1.player.amb2_urn5_colorevent1,randomization.1.player.amb2_urn5_colorevent2,randomization.1.player.amb2_urn2_colorevent,randomization.1.player.paid_round_1,randomization.1.player.roll_event_1,randomization.1.player.roll_BSR_paid_round_1,randomization.1.player.paid_table_2,randomization.1.player.paid_row_2,randomization.1.player.roll_lottery_2,randomization.1.player.paid_table_3,randomization.1.player.paid_row_3,randomization.1.player.ball_drawn_unknown,randomization.1.player.ball_drawn_known,randomization.1.player.paid_part
272,"[9, 2, 7, 11, 12]","[5, 4, 6, 8, 10]","[1, 3]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 15, 19, 22, 16]","[21, 20, 24, 13, 14]","[18, 23]","[1, 2, 2, 2, 3]","[1, 4, 3, 1, 1]","[5, 5]","[1, 12, 9, 10, 3]","[11, 4, 8, 2, 5]","[6, 7]","[1, 2, 2, 1, 4]","[0, 5, 1, 0, 4]","[3, 7]",10,3,4,5,1,15,14,18,9,6,3,3,5,6,3,8,45.35648674,1,22,67,3,3,10,6,2
273,"[4, 5, 3, 7, 10]","[1, 2, 11, 8, 9]","[6, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[24, 23, 14, 21, 17]","[19, 20, 22, 16, 13]","[15, 18]","[2, 3, 3, 0, 2]","[1, 0, 2, 6, 1]","[4, 6]","[2, 8, 1, 3, 7]","[11, 12, 9, 5, 10]","[4, 6]","[2, 1, 1, 2, 4]","[3, 2, 2, 1, 2]","[6, 4]",10,4,1,4,6,14,13,15,4,11,6,2,12,4,1,8,41.30646552,2,4,66,1,2,7,1,2
274,"[1, 9, 2, 7, 3]","[10, 5, 12, 8, 11]","[4, 6]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[15, 24, 14, 22, 21]","[13, 17, 16, 18, 23]","[19, 20]","[3, 1, 2, 3, 1]","[2, 3, 3, 0, 2]","[5, 5]","[1, 10, 5, 4, 12]","[6, 3, 8, 7, 11]","[2, 9]","[0, 3, 0, 5, 2]","[2, 4, 1, 1, 2]","[4, 6]",10,3,1,1,1,24,13,20,7,8,6,5,3,2,3,10,3.31728764,1,21,13,2,2,9,3,2
275,"[3, 10, 4, 6, 12]","[5, 11, 1, 9, 2]","[7, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[21, 23, 14, 18, 22]","[24, 13, 15, 19, 20]","[16, 17]","[3, 2, 2, 1, 2]","[0, 2, 2, 3, 3]","[9, 1]","[7, 10, 8, 2, 3]","[5, 1, 4, 6, 9]","[11, 12]","[4, 1, 0, 4, 1]","[4, 2, 0, 0, 4]","[5, 5]",10,3,3,4,2,22,13,16,12,5,7,3,6,12,6,5,44.63083719,2,29,36,2,2,3,1,1
276,"[12, 11, 3, 6, 5]","[1, 2, 9, 4, 8]","[7, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 15, 22, 17, 24]","[13, 14, 16, 18, 21]","[19, 20]","[4, 2, 0, 4, 0]","[2, 3, 0, 3, 2]","[5, 5]","[6, 10, 12, 2, 11]","[1, 4, 3, 5, 8]","[7, 9]","[4, 1, 3, 1, 1]","[1, 1, 5, 2, 1]","[6, 4]",10,3,2,2,6,23,16,20,5,4,10,12,5,7,5,3,56.91578085,2,19,4,3,4,4,1,3
277,"[5, 12, 2, 10, 8]","[7, 3, 4, 6, 9]","[1, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[13, 18, 21, 16, 20]","[23, 17, 15, 22, 14]","[19, 24]","[1, 2, 5, 1, 1]","[2, 1, 1, 3, 3]","[4, 6]","[8, 7, 1, 9, 11]","[6, 12, 2, 10, 4]","[3, 5]","[4, 2, 1, 2, 1]","[2, 2, 1, 3, 2]","[4, 6]",10,3,5,6,4,18,22,19,10,6,1,8,10,5,2,4,10.4217198,3,10,93,1,1,1,8,2
278,"[6, 9, 10, 11, 8]","[4, 7, 3, 1, 2]","[5, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 24, 22, 21, 13]","[18, 14, 15, 19, 17]","[16, 20]","[1, 2, 4, 1, 2]","[1, 1, 1, 2, 5]","[5, 5]","[7, 6, 12, 3, 5]","[4, 9, 2, 1, 11]","[8, 10]","[1, 4, 3, 1, 1]","[2, 2, 1, 3, 2]","[5, 5]",10,4,2,6,5,13,14,20,8,3,5,5,9,8,6,5,92.42119933,3,20,7,3,3,2,4,1
279,"[7, 11, 10, 6, 2]","[9, 8, 3, 1, 4]","[5, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[18, 21, 19, 15, 20]","[13, 23, 14, 16, 17]","[22, 24]","[0, 4, 1, 1, 4]","[1, 3, 2, 0, 4]","[3, 7]","[4, 7, 6, 5, 1]","[12, 2, 11, 10, 9]","[3, 8]","[2, 3, 2, 0, 3]","[1, 2, 3, 2, 2]","[6, 4]",10,3,5,5,2,21,17,24,11,8,12,4,10,8,2,9,91.3359658,3,12,12,2,2,4,8,3
280,"[6, 4, 1, 9, 2]","[3, 8, 10, 12, 11]","[5, 7]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[22, 16, 21, 24, 19]","[23, 18, 14, 13, 15]","[17, 20]","[2, 3, 1, 0, 4]","[1, 5, 1, 0, 3]","[2, 8]","[6, 10, 5, 9, 12]","[2, 11, 8, 7, 1]","[3, 4]","[0, 1, 1, 4, 4]","[3, 2, 2, 0, 3]","[5, 5]",10,3,2,4,5,21,15,17,2,3,5,12,1,3,5,9,84.56727461,2,22,1,1,7,4,2,2
281,"[4, 6, 11, 12, 10]","[7, 5, 8, 3, 2]","[1, 9]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 14, 13, 23, 16]","[20, 24, 22, 21, 19]","[15, 18]","[2, 2, 4, 1, 1]","[2, 3, 1, 3, 1]","[5, 5]","[5, 6, 3, 11, 9]","[7, 8, 4, 12, 10]","[1, 2]","[3, 1, 3, 2, 1]","[1, 2, 3, 2, 2]","[3, 7]",10,1,6,6,3,14,19,15,6,2,9,3,7,2,2,2,1.693778734,2,17,83,1,4,10,6,3
282,"[9, 4, 3, 11, 7]","[1, 8, 2, 6, 5]","[10, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[20, 17, 22, 13, 24]","[23, 15, 16, 21, 19]","[14, 18]","[5, 1, 2, 1, 1]","[2, 5, 0, 1, 2]","[6, 4]","[5, 6, 10, 7, 11]","[12, 3, 9, 4, 2]","[1, 8]","[4, 2, 0, 3, 1]","[2, 3, 2, 3, 0]","[5, 5]",10,6,4,5,4,22,16,18,4,2,10,5,3,1,6,7,2.670975324,2,9,71,2,6,2,2,2
283,"[9, 12, 7, 8, 11]","[1, 6, 2, 3, 10]","[4, 5]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 24, 20, 22, 21]","[15, 19, 16, 23, 17]","[13, 18]","[1, 1, 4, 3, 1]","[3, 0, 2, 3, 2]","[4, 6]","[5, 9, 3, 12, 7]","[1, 8, 11, 6, 2]","[4, 10]","[0, 3, 2, 2, 3]","[0, 0, 3, 3, 4]","[7, 3]",10,5,3,6,2,21,17,13,9,3,4,7,6,4,6,6,20.69521448,1,19,19,3,2,8,10,2
284,"[12, 4, 10, 11, 5]","[3, 2, 9, 6, 8]","[1, 7]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 13, 23, 20, 15]","[17, 16, 22, 18, 19]","[21, 24]","[1, 3, 2, 1, 3]","[2, 5, 2, 0, 1]","[4, 6]","[1, 9, 6, 8, 10]","[7, 11, 5, 12, 3]","[2, 4]","[2, 2, 1, 3, 2]","[0, 4, 3, 0, 3]","[5, 5]",10,4,4,6,4,20,19,24,11,9,7,8,11,4,6,1,57.33821793,1,2,68,1,10,3,9,2
285,"[7, 2, 3, 9, 4]","[11, 6, 8, 10, 12]","[1, 5]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[20, 22, 15, 16, 17]","[23, 14, 21, 18, 13]","[19, 24]","[3, 4, 1, 1, 1]","[1, 2, 2, 1, 4]","[7, 3]","[3, 2, 1, 8, 4]","[11, 6, 5, 7, 12]","[9, 10]","[3, 3, 2, 1, 1]","[2, 3, 1, 3, 1]","[4, 6]",10,6,3,4,6,15,14,19,4,12,5,1,5,10,6,2,57.38714646,2,20,99,1,5,2,9,2
286,"[12, 10, 8, 5, 7]","[4, 6, 11, 2, 9]","[1, 3]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[16, 15, 21, 14, 24]","[19, 20, 18, 17, 23]","[13, 22]","[3, 1, 4, 1, 1]","[0, 4, 3, 1, 2]","[5, 5]","[7, 2, 1, 3, 12]","[4, 10, 8, 6, 5]","[9, 11]","[1, 1, 2, 3, 3]","[2, 1, 2, 2, 3]","[6, 4]",10,4,6,6,5,21,20,13,8,2,1,1,10,9,3,5,47.84544781,1,16,94,3,4,6,5,2
287,"[2, 12, 11, 8, 6]","[5, 3, 1, 7, 9]","[4, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 19, 13, 15, 20]","[17, 16, 24, 22, 18]","[21, 23]","[1, 3, 4, 0, 2]","[0, 5, 1, 2, 2]","[7, 3]","[1, 10, 8, 2, 9]","[7, 5, 4, 3, 6]","[11, 12]","[4, 1, 2, 2, 1]","[0, 2, 6, 2, 0]","[6, 4]",10,4,5,3,1,13,18,23,8,1,10,9,5,12,2,3,31.37878646,2,15,65,1,10,5,3,3
288,"[7, 2, 5, 10, 12]","[3, 4, 11, 6, 9]","[1, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 18, 22, 24, 21]","[13, 16, 17, 20, 15]","[14, 19]","[2, 1, 3, 4, 0]","[3, 1, 4, 1, 1]","[2, 8]","[11, 10, 2, 8, 9]","[6, 12, 5, 4, 7]","[1, 3]","[3, 0, 2, 2, 3]","[1, 1, 2, 5, 1]","[2, 8]",10,6,6,6,5,22,15,19,7,4,8,11,5,1,3,3,74.54547065,2,5,24,3,9,1,6,3
289,"[7, 8, 3, 4, 11]","[12, 10, 9, 2, 6]","[1, 5]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 19, 21, 24, 18]","[22, 13, 20, 23, 15]","[14, 16]","[3, 3, 1, 2, 1]","[0, 3, 4, 2, 1]","[6, 4]","[3, 4, 10, 2, 9]","[12, 1, 11, 5, 7]","[6, 8]","[1, 6, 1, 1, 1]","[1, 1, 2, 2, 4]","[5, 5]",10,1,4,2,5,17,13,16,3,10,5,4,5,8,4,4,9.958171331,1,22,93,2,9,3,5,1
290,"[9, 5, 12, 3, 11]","[1, 2, 6, 7, 8]","[4, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 22, 18, 17, 13]","[19, 21, 20, 16, 15]","[14, 24]","[3, 2, 1, 2, 2]","[2, 0, 1, 4, 3]","[5, 5]","[4, 12, 3, 11, 7]","[8, 6, 2, 10, 5]","[1, 9]","[3, 1, 5, 1, 0]","[2, 3, 2, 1, 2]","[6, 4]",10,5,6,1,6,13,16,14,3,7,10,11,5,9,4,4,37.44678683,2,23,25,2,4,9,5,2
291,"[10, 3, 1, 2, 5]","[6, 9, 7, 8, 12]","[4, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 20, 21, 24, 22]","[23, 14, 15, 19, 18]","[13, 16]","[2, 4, 0, 1, 3]","[1, 1, 6, 1, 1]","[4, 6]","[5, 1, 3, 9, 10]","[2, 7, 8, 6, 4]","[11, 12]","[1, 2, 3, 2, 2]","[5, 2, 1, 1, 1]","[5, 5]",10,5,4,4,4,21,18,13,2,6,11,1,2,12,5,9,77.57073352,1,29,86,3,3,4,2,3
292,"[2, 7, 8, 11, 9]","[12, 3, 1, 5, 6]","[4, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[15, 24, 14, 16, 21]","[17, 20, 23, 13, 22]","[18, 19]","[3, 0, 2, 3, 2]","[1, 2, 2, 3, 2]","[4, 6]","[2, 10, 4, 7, 12]","[8, 11, 3, 5, 9]","[1, 6]","[2, 2, 3, 2, 1]","[2, 1, 2, 2, 3]","[5, 5]",10,1,1,2,3,14,17,19,11,5,10,12,8,6,6,8,44.93718294,1,13,22,2,2,7,6,3
293,"[5, 3, 2, 12, 8]","[4, 7, 1, 10, 9]","[6, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 14, 16, 15, 21]","[20, 13, 22, 19, 17]","[18, 24]","[0, 1, 1, 4, 4]","[2, 2, 1, 3, 2]","[6, 4]","[1, 3, 4, 7, 6]","[10, 2, 11, 5, 12]","[8, 9]","[5, 1, 1, 2, 1]","[2, 3, 0, 4, 1]","[6, 4]",10,4,4,2,6,16,17,24,2,7,11,7,10,9,3,2,10.19892273,2,25,14,3,9,9,7,3
294,"[3, 11, 12, 7, 6]","[2, 1, 10, 4, 5]","[8, 9]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[20, 21, 19, 23, 22]","[15, 14, 17, 13, 16]","[18, 24]","[1, 2, 1, 2, 4]","[1, 1, 3, 3, 2]","[4, 6]","[6, 10, 1, 8, 5]","[3, 4, 11, 7, 9]","[2, 12]","[1, 2, 0, 5, 2]","[3, 2, 1, 1, 3]","[7, 3]",10,6,3,1,3,19,14,24,12,10,9,6,9,12,4,3,26.07770821,3,22,33,2,10,9,1,3
295,"[11, 4, 1, 12, 9]","[5, 2, 7, 8, 6]","[3, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 21, 22, 20, 13]","[18, 14, 16, 19, 15]","[17, 24]","[4, 3, 1, 1, 1]","[0, 2, 5, 0, 3]","[7, 3]","[11, 6, 12, 3, 7]","[2, 10, 1, 5, 8]","[4, 9]","[2, 1, 3, 2, 2]","[3, 2, 1, 2, 2]","[7, 3]",10,6,4,2,5,22,18,24,1,8,10,6,1,4,2,7,92.82201758,1,12,93,1,3,1,4,1
296,"[6, 10, 12, 11, 7]","[5, 9, 2, 3, 1]","[4, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[24, 18, 14, 19, 15]","[23, 16, 22, 21, 17]","[13, 20]","[3, 4, 1, 1, 1]","[1, 4, 3, 1, 1]","[5, 5]","[8, 10, 2, 9, 6]","[4, 12, 11, 3, 1]","[5, 7]","[3, 2, 0, 0, 5]","[1, 3, 1, 3, 2]","[3, 7]",10,2,5,5,4,14,23,13,6,9,8,6,11,7,2,4,90.44237505,1,14,59,2,9,5,8,3
297,"[1, 8, 10, 9, 7]","[11, 5, 6, 4, 2]","[3, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 17, 15, 18, 21]","[20, 19, 24, 13, 23]","[16, 22]","[0, 4, 2, 3, 1]","[3, 1, 3, 1, 2]","[4, 6]","[8, 2, 1, 10, 6]","[9, 7, 4, 5, 3]","[11, 12]","[1, 4, 1, 0, 4]","[3, 3, 1, 3, 0]","[6, 4]",10,1,2,1,3,14,20,16,9,2,12,10,9,12,6,7,43.26005065,3,16,44,3,7,8,8,2
298,"[12, 5, 9, 10, 3]","[6, 7, 4, 2, 11]","[1, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 15, 24, 22, 18]","[19, 20, 16, 17, 23]","[13, 21]","[2, 2, 2, 1, 3]","[1, 3, 3, 3, 0]","[6, 4]","[9, 11, 7, 3, 1]","[2, 12, 6, 10, 8]","[4, 5]","[4, 1, 1, 0, 4]","[4, 1, 2, 0, 3]","[4, 6]",10,4,4,4,3,15,19,13,12,6,8,3,10,5,3,7,52.96127369,1,30,90,1,8,3,10,2
299,"[4, 3, 9, 12, 11]","[7, 1, 5, 6, 10]","[2, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 17, 23, 16, 20]","[22, 13, 24, 15, 21]","[18, 19]","[3, 2, 1, 1, 3]","[1, 3, 1, 0, 5]","[7, 3]","[7, 5, 12, 11, 9]","[4, 10, 8, 1, 6]","[2, 3]","[0, 1, 3, 3, 3]","[2, 2, 2, 2, 2]","[7, 3]",10,4,5,3,1,17,24,19,12,10,8,11,1,3,3,4,54.74739579,1,28,33,2,10,6,2,1
300,"[9, 8, 1, 6, 11]","[3, 5, 10, 4, 2]","[7, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[21, 22, 17, 13, 15]","[19, 16, 18, 20, 24]","[14, 23]","[1, 2, 1, 1, 5]","[1, 2, 3, 1, 3]","[5, 5]","[9, 1, 6, 11, 4]","[10, 3, 8, 12, 5]","[2, 7]","[1, 4, 2, 3, 0]","[3, 2, 2, 1, 2]","[7, 3]",10,6,1,2,5,21,24,23,1,2,7,4,8,2,1,3,18.28343238,2,2,76,2,8,9,10,2
301,"[7, 4, 1, 6, 9]","[12, 3, 10, 8, 11]","[2, 5]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[13, 14, 24, 16, 18]","[15, 19, 21, 20, 23]","[17, 22]","[1, 0, 3, 3, 3]","[1, 3, 1, 1, 4]","[4, 6]","[10, 4, 1, 12, 3]","[11, 9, 6, 2, 5]","[7, 8]","[4, 2, 1, 1, 2]","[1, 2, 3, 1, 3]","[5, 5]",10,4,2,6,1,14,15,17,9,8,2,4,11,7,2,10,82.12549058,1,30,91,1,1,5,1,1
302,"[1, 5, 7, 12, 9]","[4, 11, 3, 2, 8]","[6, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[20, 23, 21, 24, 18]","[22, 15, 16, 17, 13]","[14, 19]","[0, 2, 1, 4, 3]","[2, 3, 3, 2, 0]","[1, 9]","[3, 9, 10, 4, 2]","[12, 8, 6, 7, 1]","[5, 11]","[0, 2, 4, 1, 3]","[2, 0, 5, 2, 1]","[5, 5]",10,3,4,6,1,23,13,14,7,8,6,10,1,11,5,2,70.63699409,3,12,52,2,10,6,5,1
303,"[2, 5, 12, 4, 11]","[9, 10, 3, 7, 8]","[1, 6]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[21, 18, 24, 19, 16]","[14, 20, 22, 23, 17]","[13, 15]","[1, 4, 1, 1, 3]","[1, 3, 2, 4, 0]","[6, 4]","[7, 8, 6, 11, 12]","[5, 9, 1, 4, 2]","[3, 10]","[3, 4, 1, 0, 2]","[1, 3, 0, 3, 3]","[5, 5]",10,6,4,1,6,19,23,13,2,7,6,6,5,3,3,1,23.37704576,1,5,85,3,4,2,8,2
304,"[7, 12, 8, 2, 11]","[1, 9, 6, 4, 10]","[3, 5]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 16, 22, 17, 19]","[15, 24, 21, 18, 23]","[13, 20]","[0, 2, 2, 2, 4]","[2, 1, 1, 3, 3]","[3, 7]","[4, 1, 8, 5, 9]","[12, 3, 7, 10, 6]","[2, 11]","[1, 1, 4, 3, 1]","[1, 2, 1, 2, 4]","[6, 4]",10,3,6,2,3,16,24,20,8,4,5,1,6,2,5,8,10.24442262,3,23,38,2,4,5,9,3
305,"[8, 3, 9, 11, 10]","[4, 6, 7, 12, 5]","[1, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[24, 15, 18, 19, 23]","[16, 22, 20, 17, 14]","[13, 21]","[4, 2, 1, 1, 2]","[0, 0, 4, 4, 2]","[3, 7]","[3, 2, 10, 5, 7]","[9, 1, 4, 11, 6]","[8, 12]","[4, 2, 1, 1, 2]","[3, 2, 1, 2, 2]","[3, 7]",10,2,1,2,4,18,16,21,8,5,1,10,4,8,2,5,80.59632543,3,19,50,1,4,2,8,2
306,"[12, 1, 9, 6, 7]","[2, 8, 5, 10, 4]","[3, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 19, 17, 16, 21]","[22, 14, 24, 20, 18]","[13, 15]","[3, 1, 1, 3, 2]","[1, 1, 1, 3, 4]","[9, 1]","[5, 8, 1, 9, 11]","[4, 12, 10, 2, 3]","[6, 7]","[1, 4, 2, 2, 1]","[4, 1, 1, 1, 3]","[4, 6]",10,1,4,6,6,16,24,15,7,5,11,9,12,6,2,9,69.40198849,2,29,92,3,5,4,4,2
307,"[12, 8, 1, 11, 6]","[2, 5, 10, 3, 7]","[4, 9]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 18, 22, 14, 15]","[19, 23, 20, 24, 21]","[13, 16]","[3, 3, 1, 2, 1]","[1, 2, 3, 2, 2]","[5, 5]","[11, 10, 6, 5, 3]","[9, 4, 7, 1, 8]","[2, 12]","[1, 3, 2, 2, 2]","[2, 2, 1, 4, 1]","[4, 6]",10,1,6,6,5,17,20,13,8,3,9,3,4,2,1,3,97.0352886,3,19,86,2,4,1,4,3
308,"[6, 4, 7, 2, 8]","[9, 12, 3, 5, 10]","[1, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[19, 14, 22, 24, 21]","[20, 23, 17, 18, 16]","[13, 15]","[2, 1, 2, 1, 4]","[1, 3, 1, 5, 0]","[8, 2]","[6, 1, 10, 11, 5]","[7, 8, 3, 9, 4]","[2, 12]","[3, 2, 2, 1, 2]","[4, 0, 2, 3, 1]","[6, 4]",10,6,4,2,1,22,18,15,4,12,1,5,8,12,5,10,77.52073423,3,8,36,2,6,10,9,1
309,"[4, 1, 7, 3, 2]","[10, 8, 11, 5, 6]","[9, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 24, 17, 14, 22]","[16, 13, 21, 20, 18]","[15, 19]","[4, 2, 2, 2, 0]","[2, 4, 0, 1, 3]","[3, 7]","[8, 4, 3, 11, 12]","[5, 2, 6, 1, 10]","[7, 9]","[3, 1, 2, 3, 1]","[2, 4, 2, 1, 1]","[6, 4]",10,5,4,5,2,23,16,19,3,8,9,11,6,7,6,4,73.79558551,3,9,19,3,6,2,9,1
310,"[10, 3, 1, 9, 8]","[2, 5, 7, 6, 12]","[4, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 24, 16, 13, 21]","[22, 14, 19, 20, 15]","[18, 23]","[3, 3, 1, 1, 2]","[4, 5, 0, 1, 0]","[7, 3]","[10, 4, 3, 2, 5]","[9, 1, 7, 8, 6]","[11, 12]","[4, 1, 0, 5, 0]","[4, 1, 1, 2, 2]","[5, 5]",10,2,1,6,5,21,20,23,1,12,11,5,9,12,5,8,93.35671329,2,14,34,3,2,2,10,1
311,"[3, 8, 12, 1, 5]","[10, 2, 11, 4, 6]","[7, 9]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[21, 13, 18, 19, 24]","[15, 22, 20, 16, 23]","[14, 17]","[1, 2, 5, 1, 1]","[2, 2, 3, 1, 2]","[5, 5]","[4, 10, 6, 5, 8]","[12, 2, 9, 7, 1]","[3, 11]","[1, 3, 3, 3, 0]","[0, 2, 5, 0, 3]","[5, 5]",10,5,5,2,6,19,16,17,3,6,7,10,9,11,5,10,70.73985582,3,29,55,3,7,4,6,2
312,"[10, 5, 9, 3, 1]","[7, 4, 2, 12, 11]","[6, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[21, 16, 15, 24, 23]","[18, 20, 17, 19, 14]","[13, 22]","[2, 1, 1, 4, 2]","[4, 1, 4, 0, 1]","[6, 4]","[6, 8, 2, 4, 9]","[12, 3, 1, 10, 11]","[5, 7]","[1, 2, 0, 3, 4]","[3, 2, 1, 1, 3]","[5, 5]",10,5,4,2,6,21,14,22,5,7,8,2,11,7,3,8,72.74155069,3,10,53,3,9,7,8,1
313,"[11, 3, 10, 8, 6]","[1, 12, 9, 7, 4]","[2, 5]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[22, 24, 21, 19, 14]","[16, 20, 13, 18, 17]","[15, 23]","[1, 1, 1, 3, 4]","[3, 3, 0, 2, 2]","[7, 3]","[3, 12, 11, 8, 2]","[9, 7, 6, 4, 10]","[1, 5]","[4, 0, 4, 1, 1]","[1, 2, 2, 3, 2]","[7, 3]",10,1,2,1,6,24,13,23,8,1,2,8,6,5,1,7,36.48733518,3,16,9,2,9,5,6,2
314,"[5, 8, 3, 7, 9]","[11, 4, 2, 1, 6]","[10, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[16, 13, 22, 20, 24]","[15, 19, 23, 21, 18]","[14, 17]","[1, 1, 3, 2, 3]","[3, 0, 3, 4, 0]","[5, 5]","[2, 7, 3, 8, 5]","[4, 6, 1, 12, 11]","[9, 10]","[3, 2, 1, 3, 1]","[2, 2, 4, 1, 1]","[5, 5]",10,3,6,3,2,22,15,17,5,1,10,2,11,10,1,6,98.05959636,1,27,66,3,4,3,6,2
315,"[12, 8, 7, 9, 6]","[4, 1, 10, 3, 11]","[2, 5]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[15, 23, 17, 19, 14]","[16, 21, 24, 22, 18]","[13, 20]","[1, 1, 1, 4, 3]","[4, 1, 0, 4, 1]","[6, 4]","[10, 2, 7, 4, 5]","[8, 9, 11, 1, 3]","[6, 12]","[2, 3, 2, 1, 2]","[1, 3, 3, 2, 1]","[4, 6]",10,5,2,6,2,17,18,13,8,11,2,4,9,6,3,9,32.68619543,3,28,67,3,10,5,1,1
