participant.id_in_session,participant.risky_urn5_color_code1,participant.risky_urn5_color_code2,participant.risky_urn2_color_code,participant.risky_urn5_num_color1,participant.risky_urn5_num_color2,participant.risky_urn2_num_color,participant.amb1_urn5_color_code1,participant.amb1_urn5_color_code2,participant.amb1_urn2_color_code,participant.amb1_urn5_num_color1,participant.amb1_urn5_num_color2,participant.amb1_urn2_num_color,participant.amb2_urn5_color_code1,participant.amb2_urn5_color_code2,participant.amb2_urn2_color_code,participant.amb2_urn5_num_color1,participant.amb2_urn5_num_color2,participant.amb2_urn2_num_color,session.config.numballs,randomization.1.player.order1,randomization.1.player.order2,randomization.1.player.risk_order,randomization.1.player.ambiguity_order,randomization.1.player.amb1_urn5_colorevent1,randomization.1.player.amb1_urn5_colorevent2,randomization.1.player.amb1_urn2_colorevent,randomization.1.player.risky_urn5_colorevent1,randomization.1.player.risky_urn5_colorevent2,randomization.1.player.risky_urn2_colorevent,randomization.1.player.amb2_urn5_colorevent1,randomization.1.player.amb2_urn5_colorevent2,randomization.1.player.amb2_urn2_colorevent,randomization.1.player.paid_round_1,randomization.1.player.roll_event_1,randomization.1.player.roll_BSR_paid_round_1,randomization.1.player.paid_table_2,randomization.1.player.paid_row_2,randomization.1.player.roll_lottery_2,randomization.1.player.paid_table_3,randomization.1.player.paid_row_3,randomization.1.player.ball_drawn_unknown,randomization.1.player.ball_drawn_known,randomization.1.player.paid_part
247,"[6, 5, 4, 1, 2]","[11, 7, 3, 10, 8]","[9, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 23, 19, 22, 15]","[13, 18, 20, 16, 17]","[14, 24]","[16, 18, 18, 27, 21]","[18, 15, 25, 17, 25]","[51, 49]","[3, 6, 7, 11, 12]","[1, 9, 4, 2, 5]","[8, 10]","[27, 18, 22, 21, 12]","[25, 25, 17, 19, 14]","[50, 50]",100,5,6,3,5,15,20,24,1,10,9,7,1,8,5,69,76.1488116,2,30,13,2,13,55,10,1
248,"[5, 8, 9, 4, 6]","[3, 1, 11, 7, 10]","[2, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 16, 19, 18, 14]","[21, 17, 24, 15, 13]","[20, 23]","[21, 21, 21, 19, 18]","[21, 20, 17, 18, 24]","[46, 54]","[3, 12, 5, 8, 4]","[10, 11, 7, 9, 2]","[1, 6]","[18, 26, 19, 17, 20]","[13, 27, 18, 21, 21]","[52, 48]",100,2,1,2,1,19,13,20,6,10,2,5,11,6,6,68,22.63703504,2,22,64,3,18,43,51,2
249,"[8, 12, 7, 4, 5]","[1, 9, 2, 6, 11]","[3, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 14, 20, 19, 21]","[18, 17, 22, 15, 24]","[13, 23]","[27, 21, 15, 12, 25]","[20, 17, 19, 21, 23]","[52, 48]","[10, 12, 6, 11, 5]","[1, 4, 7, 8, 9]","[2, 3]","[22, 19, 19, 20, 20]","[16, 19, 15, 26, 24]","[51, 49]",100,5,6,2,3,16,24,23,12,9,10,11,8,3,6,57,90.12205139,2,4,6,3,10,68,74,3
250,"[8, 2, 10, 4, 12]","[3, 6, 1, 5, 7]","[9, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 23, 21, 13, 16]","[20, 14, 24, 22, 18]","[15, 19]","[27, 18, 23, 11, 21]","[16, 19, 20, 20, 25]","[43, 57]","[11, 4, 8, 7, 12]","[3, 5, 1, 6, 9]","[2, 10]","[20, 22, 19, 17, 22]","[22, 24, 13, 25, 16]","[55, 45]",100,3,1,6,6,23,14,15,8,5,9,4,5,10,2,43,43.10223849,3,10,48,2,11,6,86,3
251,"[11, 3, 5, 4, 7]","[6, 8, 10, 12, 9]","[1, 2]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[13, 19, 17, 14, 21]","[20, 16, 22, 24, 23]","[15, 18]","[21, 12, 17, 27, 23]","[15, 23, 17, 19, 26]","[48, 52]","[11, 10, 2, 1, 6]","[5, 7, 3, 9, 12]","[4, 8]","[23, 24, 21, 17, 15]","[18, 17, 22, 21, 22]","[51, 49]",100,1,6,1,3,14,24,18,5,12,1,10,7,4,6,80,87.24075929,2,14,61,1,14,40,43,3
252,"[2, 10, 11, 12, 1]","[7, 8, 3, 4, 5]","[6, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 18, 22, 15, 17]","[24, 19, 23, 13, 20]","[14, 16]","[15, 20, 22, 22, 21]","[23, 21, 20, 13, 23]","[48, 52]","[9, 2, 12, 8, 4]","[7, 5, 11, 10, 1]","[3, 6]","[16, 22, 22, 18, 22]","[23, 18, 24, 18, 17]","[48, 52]",100,3,2,1,6,15,24,16,11,7,6,8,7,6,3,58,35.88709026,3,3,22,3,16,31,81,1
253,"[10, 1, 3, 12, 6]","[2, 5, 8, 9, 7]","[4, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 15, 22, 23, 24]","[13, 19, 21, 16, 14]","[18, 20]","[18, 22, 16, 26, 18]","[20, 23, 26, 18, 13]","[55, 45]","[9, 10, 12, 6, 8]","[4, 7, 11, 2, 5]","[1, 3]","[20, 21, 19, 20, 20]","[15, 26, 18, 16, 25]","[50, 50]",100,3,2,1,6,15,21,18,1,9,11,12,5,1,5,33,83.32162705,2,9,87,3,7,14,77,2
254,"[11, 1, 12, 10, 5]","[3, 6, 4, 9, 7]","[2, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[13, 15, 20, 21, 17]","[22, 18, 14, 24, 19]","[16, 23]","[15, 23, 22, 17, 23]","[24, 17, 22, 18, 19]","[35, 65]","[6, 1, 10, 7, 2]","[4, 3, 8, 5, 11]","[9, 12]","[14, 23, 18, 20, 25]","[24, 16, 16, 28, 16]","[48, 52]",100,6,2,1,5,21,22,16,5,3,8,1,4,9,2,45,48.16415888,3,10,32,2,4,79,37,2
255,"[7, 12, 2, 10, 9]","[3, 8, 6, 5, 11]","[1, 4]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 13, 20, 21, 16]","[17, 24, 19, 23, 22]","[15, 18]","[16, 32, 20, 15, 17]","[19, 24, 18, 26, 13]","[53, 47]","[6, 10, 1, 11, 4]","[9, 3, 7, 8, 12]","[2, 5]","[15, 21, 22, 19, 23]","[18, 12, 22, 27, 21]","[50, 50]",100,4,3,6,4,16,19,18,7,3,1,6,8,5,1,51,22.59945452,2,21,47,2,8,25,100,1
256,"[4, 9, 12, 3, 2]","[11, 1, 7, 6, 10]","[5, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 22, 15, 13, 14]","[20, 24, 16, 21, 18]","[17, 19]","[28, 14, 13, 25, 20]","[21, 18, 17, 26, 18]","[45, 55]","[11, 6, 8, 1, 7]","[12, 2, 10, 9, 3]","[4, 5]","[19, 29, 16, 16, 20]","[24, 12, 22, 21, 21]","[45, 55]",100,4,6,2,1,22,20,19,3,11,8,1,9,4,2,31,85.02022346,3,16,79,1,10,81,40,2
257,"[10, 5, 11, 4, 6]","[12, 2, 3, 7, 8]","[1, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[19, 18, 14, 17, 23]","[20, 13, 15, 22, 24]","[16, 21]","[24, 19, 17, 25, 15]","[20, 19, 20, 23, 18]","[54, 46]","[8, 3, 9, 11, 2]","[10, 12, 4, 6, 7]","[1, 5]","[18, 20, 24, 19, 19]","[18, 16, 20, 22, 24]","[60, 40]",100,6,5,4,4,17,15,16,10,12,9,3,6,1,3,7,11.42293844,1,27,35,1,1,59,51,1
258,"[2, 3, 4, 6, 5]","[10, 7, 12, 1, 8]","[9, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 13, 23, 16, 21]","[19, 24, 20, 22, 15]","[17, 18]","[19, 25, 21, 16, 19]","[19, 21, 18, 16, 26]","[42, 58]","[8, 11, 6, 2, 4]","[9, 3, 5, 1, 12]","[7, 10]","[21, 22, 18, 21, 18]","[18, 15, 23, 28, 16]","[51, 49]",100,6,5,2,1,13,20,17,2,8,11,8,12,7,6,85,95.6902625,2,10,13,3,20,70,37,1
259,"[1, 10, 3, 7, 2]","[6, 4, 11, 8, 12]","[5, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 23, 19, 21, 20]","[18, 22, 14, 24, 15]","[13, 17]","[16, 20, 20, 21, 23]","[18, 18, 21, 27, 16]","[54, 46]","[9, 6, 7, 5, 11]","[3, 2, 1, 10, 8]","[4, 12]","[26, 26, 19, 15, 14]","[17, 20, 25, 21, 17]","[46, 54]",100,5,3,5,6,23,18,17,10,11,5,9,10,12,5,26,66.17606142,3,7,96,2,3,72,48,1
260,"[3, 12, 10, 1, 7]","[9, 2, 6, 5, 4]","[8, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[18, 14, 17, 23, 15]","[20, 13, 21, 22, 19]","[16, 24]","[21, 21, 22, 16, 20]","[17, 18, 17, 28, 20]","[47, 53]","[1, 4, 2, 6, 12]","[11, 10, 7, 9, 5]","[3, 8]","[18, 20, 20, 24, 18]","[19, 14, 30, 12, 25]","[59, 41]",100,4,2,6,2,18,13,16,10,5,11,12,5,3,4,67,41.24143577,3,19,19,2,1,49,60,2
261,"[9, 6, 11, 1, 12]","[8, 2, 4, 5, 7]","[3, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[13, 22, 19, 15, 20]","[17, 16, 21, 24, 18]","[14, 23]","[21, 22, 20, 16, 21]","[16, 22, 21, 16, 25]","[44, 56]","[2, 9, 5, 3, 12]","[7, 1, 6, 4, 11]","[8, 10]","[20, 20, 21, 17, 22]","[19, 25, 19, 15, 22]","[51, 49]",100,1,1,6,5,19,16,23,9,2,10,3,11,8,6,46,18.00575479,2,18,73,2,14,58,12,1
262,"[1, 10, 5, 2, 8]","[4, 11, 7, 12, 3]","[6, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 14, 15, 20, 17]","[19, 21, 13, 22, 18]","[16, 24]","[25, 17, 16, 20, 22]","[21, 16, 21, 20, 22]","[51, 49]","[7, 11, 2, 3, 8]","[1, 10, 6, 12, 4]","[5, 9]","[23, 19, 23, 15, 20]","[22, 29, 9, 19, 21]","[38, 62]",100,6,6,5,3,17,13,24,1,12,6,3,10,9,1,20,16.67949899,1,22,8,1,17,17,61,3
263,"[5, 8, 6, 4, 3]","[2, 11, 9, 10, 7]","[1, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 14, 16, 15, 18]","[24, 22, 23, 13, 20]","[19, 21]","[24, 12, 18, 18, 28]","[16, 25, 17, 29, 13]","[59, 41]","[8, 12, 11, 6, 2]","[7, 1, 3, 5, 4]","[9, 10]","[22, 18, 22, 20, 18]","[22, 17, 13, 27, 21]","[57, 43]",100,4,6,2,6,14,20,21,3,11,1,8,1,9,2,56,21.92836823,3,11,68,3,6,50,88,3
264,"[5, 4, 6, 8, 1]","[9, 3, 2, 10, 7]","[11, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 18, 23, 16, 24]","[20, 15, 22, 21, 19]","[13, 17]","[25, 19, 20, 22, 14]","[25, 20, 17, 21, 17]","[47, 53]","[5, 8, 11, 7, 10]","[4, 3, 1, 12, 2]","[6, 9]","[16, 21, 20, 20, 23]","[16, 16, 29, 21, 18]","[57, 43]",100,3,6,4,5,18,21,13,8,2,11,11,1,6,4,19,73.27453981,2,28,87,3,2,44,29,3
265,"[3, 2, 9, 1, 8]","[12, 7, 6, 5, 11]","[4, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 22, 15, 13, 19]","[14, 23, 20, 21, 16]","[18, 24]","[19, 16, 20, 21, 24]","[16, 12, 22, 23, 27]","[39, 61]","[2, 5, 9, 12, 10]","[4, 3, 6, 11, 8]","[1, 7]","[23, 15, 20, 18, 24]","[19, 28, 15, 21, 17]","[52, 48]",100,3,1,4,5,15,23,24,8,7,10,2,4,1,6,37,31.70114441,1,11,15,3,2,81,79,1
266,"[9, 3, 6, 11, 4]","[8, 1, 7, 12, 2]","[5, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 18, 22, 20, 23]","[24, 14, 16, 19, 13]","[15, 17]","[22, 24, 17, 19, 18]","[15, 30, 20, 19, 16]","[54, 46]","[4, 7, 8, 10, 5]","[1, 9, 6, 11, 3]","[2, 12]","[26, 11, 22, 23, 18]","[21, 17, 12, 23, 27]","[48, 52]",100,4,6,5,3,18,24,15,9,2,5,5,1,12,1,71,89.67159737,3,2,98,3,19,29,91,3
267,"[6, 4, 7, 1, 8]","[5, 11, 9, 3, 10]","[2, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[13, 14, 15, 16, 21]","[18, 23, 19, 22, 17]","[20, 24]","[20, 26, 13, 21, 20]","[15, 18, 22, 31, 14]","[51, 49]","[5, 3, 4, 11, 8]","[10, 7, 6, 12, 2]","[1, 9]","[21, 18, 19, 21, 21]","[24, 24, 23, 13, 16]","[58, 42]",100,3,2,6,5,15,19,24,8,10,2,5,2,9,4,60,46.77376285,2,10,66,1,9,49,46,3
268,"[4, 1, 8, 10, 5]","[9, 6, 11, 3, 7]","[2, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 17, 16, 24, 13]","[19, 21, 18, 15, 23]","[14, 22]","[26, 23, 23, 13, 15]","[16, 20, 25, 17, 22]","[49, 51]","[9, 3, 2, 11, 12]","[4, 7, 6, 10, 5]","[1, 8]","[24, 24, 18, 18, 16]","[18, 21, 17, 24, 20]","[50, 50]",100,3,1,3,5,16,18,22,5,9,2,11,7,8,5,91,61.9316892,2,21,45,2,7,11,89,2
269,"[12, 3, 1, 9, 5]","[11, 8, 7, 4, 2]","[6, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[19, 23, 13, 14, 20]","[18, 22, 16, 15, 24]","[17, 21]","[18, 22, 19, 17, 24]","[18, 24, 21, 20, 17]","[52, 48]","[7, 9, 5, 3, 1]","[10, 8, 11, 4, 6]","[2, 12]","[19, 27, 21, 16, 17]","[16, 27, 16, 18, 23]","[54, 46]",100,1,3,6,2,19,24,17,3,7,10,9,10,2,4,89,89.88918737,1,28,80,1,19,23,14,2
270,"[5, 6, 10, 2, 4]","[11, 3, 1, 7, 9]","[8, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[18, 24, 16, 22, 13]","[20, 17, 21, 15, 23]","[14, 19]","[23, 21, 16, 23, 17]","[23, 20, 22, 19, 16]","[50, 50]","[3, 10, 1, 11, 12]","[2, 6, 7, 8, 4]","[5, 9]","[23, 27, 18, 18, 14]","[27, 25, 17, 16, 15]","[56, 44]",100,6,6,5,3,22,21,14,5,11,8,3,8,5,1,26,93.5256168,3,16,43,1,14,66,77,2
271,"[10, 7, 9, 4, 11]","[8, 6, 3, 2, 5]","[1, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 22, 21, 20, 15]","[24, 14, 19, 23, 13]","[17, 18]","[20, 21, 20, 17, 22]","[21, 19, 24, 21, 15]","[51, 49]","[4, 8, 6, 5, 3]","[12, 7, 11, 1, 10]","[2, 9]","[24, 19, 15, 20, 22]","[13, 19, 24, 22, 22]","[50, 50]",100,5,1,2,6,22,23,17,10,2,12,3,11,9,5,55,0.425858223,1,16,76,2,14,18,28,1
272,"[9, 10, 7, 5, 12]","[2, 11, 3, 1, 6]","[4, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 23, 20, 14, 16]","[17, 19, 13, 22, 15]","[18, 21]","[16, 24, 24, 21, 15]","[16, 15, 22, 23, 24]","[50, 50]","[3, 1, 8, 2, 7]","[11, 5, 10, 12, 4]","[6, 9]","[18, 25, 18, 16, 23]","[17, 23, 23, 17, 20]","[40, 60]",100,1,3,5,6,16,13,21,12,11,8,2,11,6,6,62,87.35001268,1,16,23,2,2,24,28,2
273,"[10, 5, 9, 12, 7]","[6, 11, 8, 3, 4]","[1, 2]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[19, 16, 23, 22, 15]","[21, 17, 13, 20, 14]","[18, 24]","[23, 22, 16, 14, 25]","[21, 25, 22, 15, 17]","[49, 51]","[11, 2, 10, 3, 4]","[12, 5, 6, 8, 9]","[1, 7]","[17, 21, 19, 21, 22]","[24, 16, 23, 18, 19]","[46, 54]",100,4,5,5,1,16,21,18,5,4,2,10,5,7,5,95,2.058367598,3,2,68,2,11,34,78,3
274,"[9, 10, 1, 4, 2]","[12, 8, 3, 6, 5]","[7, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 18, 14, 13, 21]","[17, 16, 24, 23, 20]","[19, 22]","[27, 19, 15, 21, 18]","[15, 14, 24, 20, 27]","[42, 58]","[6, 5, 9, 12, 2]","[4, 8, 1, 7, 3]","[10, 11]","[19, 23, 20, 15, 23]","[24, 21, 18, 17, 20]","[49, 51]",100,5,4,2,5,21,16,19,2,5,11,5,8,11,4,98,59.42216597,1,13,76,1,8,8,38,2
275,"[8, 6, 7, 2, 12]","[9, 3, 4, 1, 10]","[5, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 22, 16, 18, 19]","[14, 23, 24, 21, 17]","[13, 20]","[24, 14, 18, 18, 26]","[20, 23, 17, 20, 20]","[46, 54]","[5, 8, 7, 12, 11]","[6, 1, 10, 9, 4]","[2, 3]","[21, 20, 17, 20, 22]","[17, 19, 24, 18, 22]","[51, 49]",100,6,3,5,3,19,23,13,7,9,11,12,6,3,4,57,93.83121716,2,21,74,1,5,84,36,3
276,"[10, 2, 11, 9, 8]","[7, 3, 12, 5, 4]","[1, 6]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 19, 23, 18, 24]","[14, 22, 21, 15, 17]","[13, 20]","[19, 15, 24, 15, 27]","[18, 22, 15, 20, 25]","[46, 54]","[2, 6, 5, 10, 9]","[4, 8, 1, 12, 3]","[7, 11]","[20, 24, 18, 14, 24]","[21, 16, 21, 22, 20]","[47, 53]",100,2,1,5,3,23,17,13,8,3,1,6,8,7,1,79,11.15939844,3,17,78,3,11,34,71,3
277,"[5, 12, 11, 1, 3]","[10, 6, 8, 7, 4]","[2, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 19, 16, 20, 21]","[15, 22, 17, 14, 23]","[13, 18]","[17, 24, 27, 13, 19]","[22, 17, 20, 14, 27]","[57, 43]","[5, 9, 8, 4, 12]","[3, 11, 1, 2, 6]","[7, 10]","[14, 21, 22, 22, 21]","[19, 29, 20, 11, 21]","[48, 52]",100,5,1,2,3,24,23,18,11,6,9,4,11,7,3,71,34.01399728,2,25,92,1,17,27,79,1
278,"[5, 12, 3, 10, 2]","[6, 4, 7, 1, 9]","[8, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 21, 23, 14, 18]","[17, 15, 19, 24, 13]","[20, 22]","[19, 17, 26, 21, 17]","[20, 19, 21, 19, 21]","[52, 48]","[6, 2, 10, 5, 8]","[12, 9, 4, 1, 3]","[7, 11]","[25, 13, 22, 22, 18]","[24, 19, 23, 17, 17]","[50, 50]",100,3,1,3,6,16,19,20,10,6,8,5,4,7,3,86,76.57981354,2,4,94,1,2,60,6,2
279,"[11, 12, 10, 3, 1]","[2, 8, 9, 6, 7]","[4, 5]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 19, 16, 21, 24]","[18, 22, 15, 14, 17]","[13, 23]","[19, 20, 22, 19, 20]","[16, 27, 18, 18, 21]","[52, 48]","[4, 12, 11, 6, 2]","[1, 9, 5, 8, 10]","[3, 7]","[20, 18, 22, 21, 19]","[20, 21, 17, 19, 23]","[46, 54]",100,1,1,6,4,20,17,23,1,6,5,12,9,7,5,4,76.01966125,1,22,81,2,17,39,45,1
280,"[11, 1, 10, 5, 8]","[7, 6, 2, 4, 9]","[3, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 13, 18, 16, 15]","[17, 19, 23, 14, 20]","[21, 22]","[20, 20, 18, 15, 27]","[19, 21, 25, 16, 19]","[38, 62]","[8, 2, 4, 7, 6]","[1, 5, 9, 10, 12]","[3, 11]","[14, 17, 20, 31, 18]","[20, 17, 17, 24, 22]","[62, 38]",100,2,2,4,5,13,14,22,8,4,3,4,1,3,6,98,17.32407062,3,22,6,3,11,12,71,2
281,"[11, 5, 1, 10, 3]","[7, 9, 12, 8, 6]","[2, 4]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 13, 17, 16, 15]","[22, 23, 20, 18, 14]","[19, 21]","[17, 13, 14, 27, 29]","[22, 23, 19, 22, 14]","[45, 55]","[6, 12, 1, 10, 5]","[8, 3, 7, 11, 9]","[2, 4]","[26, 22, 20, 11, 21]","[19, 21, 21, 24, 15]","[44, 56]",100,2,4,2,2,24,20,19,1,12,4,6,8,2,5,89,19.57435545,3,28,62,3,9,33,22,1
282,"[9, 2, 11, 12, 4]","[7, 10, 1, 3, 5]","[6, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[18, 13, 14, 19, 24]","[23, 15, 20, 17, 16]","[21, 22]","[20, 21, 22, 21, 16]","[21, 19, 24, 19, 17]","[41, 59]","[9, 6, 10, 7, 1]","[11, 2, 8, 12, 5]","[3, 4]","[19, 20, 23, 18, 20]","[12, 21, 17, 24, 26]","[46, 54]",100,5,6,3,1,14,15,22,11,10,8,10,12,4,5,94,27.91109427,3,29,94,3,2,23,58,3
283,"[10, 6, 12, 9, 4]","[3, 5, 2, 8, 7]","[1, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 14, 21, 19, 23]","[24, 18, 22, 20, 17]","[13, 15]","[20, 18, 14, 26, 22]","[21, 30, 13, 20, 16]","[56, 44]","[7, 3, 12, 9, 4]","[5, 6, 8, 1, 2]","[10, 11]","[32, 19, 19, 12, 18]","[16, 20, 18, 19, 27]","[46, 54]",100,5,3,1,6,14,24,13,10,2,11,4,5,10,6,83,79.69637228,3,12,11,1,18,15,58,1
284,"[9, 6, 1, 4, 3]","[7, 12, 11, 10, 2]","[5, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 18, 21, 17, 16]","[23, 15, 19, 14, 13]","[20, 24]","[22, 20, 24, 11, 23]","[19, 18, 30, 13, 20]","[41, 59]","[12, 6, 11, 1, 9]","[7, 4, 2, 8, 3]","[5, 10]","[20, 25, 20, 14, 21]","[20, 18, 19, 18, 25]","[54, 46]",100,2,1,1,2,21,15,20,4,11,8,6,7,10,2,14,48.01380097,1,23,42,3,19,68,16,1
285,"[10, 6, 7, 1, 4]","[2, 5, 11, 9, 8]","[3, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 15, 16, 23, 20]","[18, 14, 24, 22, 17]","[13, 19]","[21, 17, 28, 20, 14]","[22, 16, 22, 25, 15]","[48, 52]","[12, 1, 8, 11, 6]","[10, 9, 3, 5, 4]","[2, 7]","[12, 20, 26, 23, 19]","[17, 21, 25, 17, 20]","[44, 56]",100,4,6,5,3,20,14,19,6,5,12,12,3,2,6,45,38.76891349,2,6,61,1,11,65,96,1
286,"[1, 11, 6, 8, 2]","[9, 3, 10, 12, 7]","[4, 5]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 20, 14, 13, 23]","[18, 22, 17, 15, 24]","[16, 19]","[21, 23, 11, 21, 24]","[25, 17, 23, 10, 25]","[53, 47]","[8, 1, 12, 6, 2]","[10, 7, 3, 4, 5]","[9, 11]","[18, 18, 20, 22, 22]","[19, 18, 16, 20, 27]","[44, 56]",100,1,4,4,4,21,15,19,11,12,4,6,10,11,6,49,75.69155781,3,30,42,1,11,52,29,1
287,"[12, 9, 10, 4, 2]","[7, 3, 6, 8, 11]","[1, 5]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 24, 19, 13, 15]","[20, 17, 23, 22, 16]","[14, 18]","[21, 18, 20, 18, 23]","[20, 23, 21, 17, 19]","[44, 56]","[8, 1, 2, 7, 4]","[12, 6, 5, 10, 3]","[9, 11]","[21, 19, 11, 23, 26]","[7, 25, 22, 25, 21]","[51, 49]",100,2,5,2,2,15,20,18,10,11,5,4,5,9,1,67,44.68270368,1,13,89,3,15,63,18,3
288,"[10, 11, 5, 9, 4]","[8, 2, 7, 6, 1]","[3, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[13, 15, 14, 23, 21]","[16, 18, 17, 22, 19]","[20, 24]","[17, 23, 23, 19, 18]","[19, 16, 21, 27, 17]","[50, 50]","[8, 9, 6, 12, 7]","[5, 2, 11, 4, 1]","[3, 10]","[28, 17, 16, 21, 18]","[25, 24, 20, 17, 14]","[50, 50]",100,6,1,6,1,14,16,24,4,7,12,8,2,10,4,10,85.00527121,3,7,49,3,15,89,78,2
289,"[10, 12, 3, 4, 11]","[1, 2, 9, 5, 8]","[6, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 16, 23, 18, 17]","[13, 22, 24, 14, 21]","[15, 19]","[13, 19, 23, 31, 14]","[19, 19, 16, 22, 24]","[55, 45]","[6, 2, 4, 1, 7]","[8, 11, 9, 5, 3]","[10, 12]","[18, 12, 19, 26, 25]","[21, 19, 23, 17, 20]","[51, 49]",100,6,5,2,6,17,14,15,10,9,7,6,3,10,4,9,37.44467482,3,6,72,1,7,73,54,3
290,"[7, 12, 2, 8, 10]","[11, 6, 4, 3, 1]","[5, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 20, 15, 18, 14]","[22, 13, 19, 23, 17]","[16, 24]","[17, 18, 14, 26, 25]","[21, 18, 20, 17, 24]","[51, 49]","[4, 3, 11, 2, 9]","[10, 12, 8, 5, 7]","[1, 6]","[19, 23, 16, 20, 22]","[14, 18, 19, 23, 26]","[36, 64]",100,4,4,1,4,15,13,24,2,3,9,4,7,1,2,79,62.02223568,3,10,22,2,2,56,1,1
